"1/1000000000000",3.33546964556454e-22
"1/(100000000000*10^(493/500))",3.7674359844373785e-22
"1/(100000000000*10^(243/250))",4.25534494541362e-22
"1/(100000000000*10^(479/500))",4.806441484144149e-22
"1/(100000000000*10^(118/125))",5.428908828037744e-22
"1/(100000000000*10^(93/100))",6.131989988929241e-22
"1/(100000000000*10^(229/250))",6.926125012476826e-22
"1/(100000000000*10^(451/500))",7.823106002303466e-22
"1/(100000000000*10^(111/125))",8.836252220834613e-22
"1/(100000000000*10^(437/500))",9.980607866902818e-22
"1/(100000000000*10^(43/50))",1.127316546691712e-21
"1/(100000000000*10^(423/500))",1.2733118196730587e-21
"1/(100000000000*10^(104/125))",1.4382144880931114e-21
"1/(100000000000*10^(409/500))",1.624473190150735e-21
"1/(100000000000*10^(201/250))",1.834853679590842e-21
"1/(100000000000*10^(79/100))",2.0724798943561854e-21
"1/(100000000000*10^(97/125))",2.3408803439129935e-21
"1/(100000000000*10^(381/500))",2.6440405040553992e-21
"1/(100000000000*10^(187/250))",2.9864619971986804e-21
"1/(100000000000*10^(367/500))",3.3732294369288748e-21
"1/(100000000000*10^(18/25))",3.810085929382915e-21
"1/(100000000000*10^(353/500))",4.303518352578566e-21
"1/(100000000000*10^(173/250))",4.860853680006134e-21
"1/(100000000000*10^(339/500))",5.490367778790085e-21
"1/(100000000000*10^(83/125))",6.201408297963491e-21
"1/(100000000000*10^(13/20))",7.004533471622063e-21
"1/(100000000000*10^(159/250))",7.911668898044664e-21
"1/(100000000000*10^(311/500))",8.936284622791874e-21
"1/(100000000000*10^(76/125))",1.0093595155288023e-20
"1/(100000000000*10^(297/500))",1.1400785388930945e-20
"1/(100000000000*10^(29/50))",1.2877265779415172e-20
"1/(100000000000*10^(283/500))",1.4544960570409134e-20
"1/(100000000000*10^(69/125))",1.642863334644662e-20
"1/(100000000000*10^(269/500))",1.8556254747164723e-20
"1/(100000000000*10^(131/250))",2.0959417803073084e-20
"1/(100000000000*10^(51/100))",2.367380706017192e-20
"1/(100000000000*10^(62/125))",2.6739728459445688e-20
"1/(100000000000*10^(241/500))",3.020270783940811e-20
"1/(100000000000*10^(117/250))",3.411416694885737e-20
"1/(100000000000*10^(227/500))",3.8532187007948796e-20
"1/(100000000000*10^(11/25))",4.3522371155695715e-20
"1/(100000000000*10^(213/500))",4.91588185903743e-20
"1/(100000000000*10^(103/250))",5.55252248678339e-20
"1/(100000000000*10^(199/500))",6.271612469603168e-20
"1/(100000000000*10^(48/125))",7.083829568003769e-20
"1/(100000000000*10^(37/100))",8.001234386170491e-20
"1/(100000000000*10^(89/250))",9.037449459766912e-20
"1/(100000000000*10^(171/500))",1.0207861536841314e-19
"1/(100000000000*10^(41/125))",1.152985005550579e-19
"1/(100000000000*10^(157/500))",1.302304521105236e-19
"1/(100000000000*10^(3/10))",1.4709619444541318e-19
"1/(100000000000*10^(143/500))",1.6614616681173568e-19
"1/(100000000000*10^(34/125))",1.876632420730439e-19
"1/(100000000000*10^(129/500))",2.119669270809701e-19
"1/(100000000000*10^(61/250))",2.394181070295122e-19
"1/(100000000000*10^(23/100))",2.704244042359431e-19
"1/(100000000000*10^(27/125))",3.054462309208319e-19
"1/(100000000000*10^(101/500))",3.4500362586484944e-19
"1/(100000000000*10^(47/250))",3.8968397645981603e-19
"1/(100000000000*10^(87/500))",4.401507408186502e-19
"1/(100000000000*10^(4/25))",4.971532994587604e-19
"1/(100000000000*10^(73/500))",5.615380828464096e-19
"1/(100000000000*10^(33/250))",6.342611400348912e-19
"1/(100000000000*10^(59/500))",7.164023350280813e-19
"1/(100000000000*10^(13/125))",8.091813816710418e-19
"1/(100000000000*10^(9/100))",9.139759551696546e-19
"1/(100000000000*10^(19/250))",1.0323421491769799e-18
"1/(100000000000*10^(31/500))",1.1660375822135526e-18
"1/(100000000000*10^(6/125))",1.3170474965285255e-18
"1/(100000000000*10^(17/500))",1.4876142369435077e-18
"1/(100000000000*10^(1/50))",1.680270547410047e-18
"1/(100000000000*10^(3/500))",1.8978771797011585e-18
"1/(10000000000*10^(124/125))",2.1436653726880152e-18
"1/(10000000000*10^(489/500))",2.4212848329759704e-18
"1/(10000000000*10^(241/250))",2.7348579293643e-18
"1/(10000000000*10^(19/20))",3.0890409058623e-18
"1/(10000000000*10^(117/125))",3.489093022213643e-18
"1/(10000000000*10^(461/500))",3.9409546485955554e-18
"1/(10000000000*10^(227/250))",4.451335474120809e-18
"1/(10000000000*10^(447/500))",5.0278141389491876e-18
"1/(10000000000*10^(22/25))",5.678950769445263e-18
"1/(10000000000*10^(433/500))",6.414414087415589e-18
"1/(10000000000*10^(213/250))",7.245124980869455e-18
"1/(10000000000*10^(419/500))",8.18341866818389e-18
"1/(10000000000*10^(103/125))",9.243227863647427e-18
"1/(10000000000*10^(81/100))",1.044028966420568e-17
"1/(10000000000*10^(199/250))",1.1792379229468465e-17
"1/(10000000000*10^(391/500))",1.3319573724890395e-17
"1/(10000000000*10^(96/125))",1.5044550447415236e-17
"1/(10000000000*10^(377/500))",1.6992923560448644e-17
"1/(10000000000*10^(37/50))",1.9193624438333477e-17
"1/(10000000000*10^(363/500))",2.1679331268060313e-17
"1/(10000000000*10^(89/125))",2.4486954287363508e-17
"1/(10000000000*10^(349/500))",2.7658183864500605e-17
"1/(10000000000*10^(171/250))",3.1240109558144766e-17
"1/(10000000000*10^(67/100))",3.528591934980652e-17
"1/(10000000000*10^(82/125))",3.9855689431679325e-17
"1/(10000000000*10^(321/500))",4.501727627746134e-17
"1/(10000000000*10^(157/250))",5.084732424250779e-17
"1/(10000000000*10^(307/500))",5.7432403655153e-17
"1/(10000000000*10^(3/5))",6.487029629871724e-17
"1/(10000000000*10^(293/500))",7.327144737230213e-17
"1/(10000000000*10^(143/250))",8.27606054905315e-17
"1/(10000000000*10^(279/500))",9.347867507457645e-17
"1/(10000000000*10^(68/125))",1.0558480864060313e-16
"1/(10000000000*10^(53/100))",1.192587700540129e-16
"1/(10000000000*10^(129/250))",1.3470360384141987e-16
"1/(10000000000*10^(251/500))",1.521486501969463e-16
"1/(10000000000*10^(61/125))",1.7185295045264793e-16
"1/(10000000000*10^(237/500))",1.941090935808564e-16
"1/(10000000000*10^(23/50))",2.192475608451253e-16
"1/(10000000000*10^(223/500))",2.476416331134606e-16
"1/(10000000000*10^(54/125))",2.797129337024717e-16
"1/(10000000000*10^(209/500))",3.1593768905810756e-16
"1/(10000000000*10^(101/250))",3.568538002377496e-16
"1/(10000000000*10^(39/100))",4.0306883019803493e-16
"1/(10000000000*10^(47/125))",4.552690254915925e-16
"1/(10000000000*10^(181/500))",5.142295063357423e-16
"1/(10000000000*10^(87/250))",5.808257763654532e-16
"1/(10000000000*10^(167/500))",6.56046722978716e-16
"1/(10000000000*10^(8/25))",7.41009301316376e-16
"1/(10000000000*10^(153/500))",8.369751199186863e-16
"1/(10000000000*10^(73/250))",9.45369174338872e-16
"1/(10000000000*10^(139/500))",1.0678010068889076e-15
"1/(10000000000*10^(33/125))",1.2060886067184464e-15
"1/(10000000000*10^(1/4))",1.3622854051188829e-15
"1/(10000000000*10^(59/250))",1.5387107669056152e-15
"1/(10000000000*10^(111/500))",1.7379844306447546e-15
"1/(10000000000*10^(26/125))",1.9630654091268523e-15
"1/(10000000000*10^(97/500))",2.2172959277204865e-15
"1/(10000000000*10^(9/50))",2.504451053045878e-15
"1/(10000000000*10^(83/500))",2.82879474890416e-15
"1/(10000000000*10^(19/125))",3.195143191836538e-15
"1/(10000000000*10^(69/500))",3.6089362864851085e-15
"1/(10000000000*10^(31/250))",4.07631844268675e-15
"1/(10000000000*10^(11/100))",4.604229813757792e-15
"1/(10000000000*10^(12/125))",5.200509350766555e-15
"1/(10000000000*10^(41/500))",5.8740112030452405e-15
"1/(10000000000*10^(17/250))",6.63473619337157e-15
"1/(10000000000*10^(27/500))",7.493980320093669e-15
"1/(10000000000*10^(1/25))",8.464502491305079e-15
"1/(10000000000*10^(13/500))",9.560713981753086e-15
"1/(10000000000*10^(3/250))",1.0798892425724184e-14
"1/(1000000000*10^(499/500))",1.2197423523485171e-14
"1/(1000000000*10^(123/125))",1.3777074050376054e-14
"1/(1000000000*10^(97/100))",1.5561300222465438e-14
"1/(1000000000*10^(239/250))",1.7576595997685993e-14
