"1/1000000000000",3.0634673021846075e-26
"1/(100000000000*10^(19/20))",4.732625486080624e-26
"1/(100000000000*10^(9/10))",7.311239775768995e-26
"1/(100000000000*10^(17/20))",1.129483565010664e-25
"1/(100000000000*10^(4/5))",1.7448930178124497e-25
"1/(100000000000*10^(3/4))",2.6956139406790706e-25
"1/(100000000000*10^(7/10))",4.164343855472043e-25
"1/(100000000000*10^(13/20))",6.433324700138279e-25
"1/(100000000000*10^(3/5))",9.93858051443686e-25
"1/(100000000000*10^(11/20))",1.535370702489506e-24
"1/(100000000000*Sqrt[10])",2.3719314751626718e-24
"1/(100000000000*10^(9/20))",3.664300037603341e-24
"1/(100000000000*10^(2/5))",5.660827433751637e-24
"1/(100000000000*10^(7/20))",8.745181045729647e-24
"1/(100000000000*10^(3/10))",1.3510072938560525e-23
"1/(100000000000*10^(1/4))",2.087115976796762e-23
"1/(100000000000*10^(1/5))",3.2243002094883075e-23
"1/(100000000000*10^(3/20))",4.9810896742125225e-23
"1/(100000000000*10^(1/10))",7.695081949730772e-23
"1/(100000000000*10^(1/20))",1.1887817743902345e-22
"1/100000000000",1.8365003990267278e-22
"1/(10000000000*10^(19/20))",2.837134441563356e-22
"1/(10000000000*10^(9/10))",4.382973095878898e-22
"1/(10000000000*10^(17/20))",6.771076082179825e-22
"1/(10000000000*10^(4/5))",1.0460358826700508e-21
"1/(10000000000*10^(3/4))",1.615978102377279e-21
"1/(10000000000*10^(7/10))",2.4964585542679452e-21
"1/(10000000000*10^(13/20))",3.856676834920721e-21
"1/(10000000000*10^(3/5))",5.958022488931614e-21
"1/(10000000000*10^(11/20))",9.204305545435877e-21
"1/(10000000000*Sqrt[10])",1.4219355621957934e-20
"1/(10000000000*10^(9/20))",2.196690160986306e-20
"1/(10000000000*10^(2/5))",3.3935768903074934e-20
"1/(10000000000*10^(7/20))",5.24259830310265e-20
"1/(10000000000*10^(3/10))",8.099075947327168e-20
"1/(10000000000*10^(1/4))",1.2511931566786818e-19
"1/(10000000000*10^(1/5))",1.9329171938882869e-19
"1/(10000000000*10^(3/20))",2.98608480911669e-19
"1/(10000000000*10^(1/10))",4.613080433777067e-19
"1/(10000000000*10^(1/20))",7.126559508131347e-19
"1/10000000000",1.1009530649209423e-18
"1/(1000000000*10^(19/20))",1.7008174137545897e-18
"1/(1000000000*10^(9/10))",2.627523340550901e-18
