"1/1000000000000",6.1924042859977844e-21
"1/(100000000000*10^(373/375))",6.4864556154372734e-21
"1/(100000000000*10^(371/375))",6.794470210250229e-21
"1/(100000000000*10^(123/125))",7.117111127394282e-21
"1/(100000000000*10^(367/375))",7.455072909623348e-21
"1/(100000000000*10^(73/75))",7.809083080616222e-21
"1/(100000000000*10^(121/125))",8.179903711102347e-21
"1/(100000000000*10^(361/375))",8.568333059356552e-21
"1/(100000000000*10^(359/375))",8.97520728959395e-21
"1/(100000000000*10^(119/125))",9.401402271964185e-21
"1/(100000000000*10^(71/75))",9.847835468019797e-21
"1/(100000000000*10^(353/375))",1.0315467905717775e-20
"1/(100000000000*10^(117/125))",1.080530624820545e-20
"1/(100000000000*10^(349/375))",1.1318404960844456e-20
"1/(100000000000*10^(347/375))",1.1855868581137553e-20
"1/(100000000000*10^(23/25))",1.2418854096444817e-20
"1/(100000000000*10^(343/375))",1.300857343460755e-20
"1/(100000000000*10^(341/375))",1.362629607284148e-20
"1/(100000000000*10^(113/125))",1.4273351770515378e-20
"1/(100000000000*10^(337/375))",1.4951133431697946e-20
"1/(100000000000*10^(67/75))",1.5661100103634903e-20
"1/(100000000000*10^(111/125))",1.6404780117611375e-20
"1/(100000000000*10^(331/375))",1.7183774378960523e-20
"1/(100000000000*10^(329/375))",1.799975981330101e-20
"1/(100000000000*10^(109/125))",1.8854492976421642e-20
"1/(100000000000*10^(13/15))",1.9749813835584645e-20
"1/(100000000000*10^(323/375))",2.0687649730386928e-20
"1/(100000000000*10^(107/125))",2.167001952170596e-20
"1/(100000000000*10^(319/375))",2.2699037937662094e-20
"1/(100000000000*10^(317/375))",2.377692012595198e-20
"1/(100000000000*10^(21/25))",2.490598642235358e-20
"1/(100000000000*10^(313/375))",2.6088667345667175e-20
"1/(100000000000*10^(311/375))",2.732750882984558e-20
"1/(100000000000*10^(103/125))",2.862517770457584e-20
"1/(100000000000*10^(307/375))",2.9984467436111124e-20
"1/(100000000000*10^(61/75))",3.140830414071072e-20
"1/(100000000000*10^(101/125))",3.2899752883632606e-20
"1/(100000000000*10^(301/375))",3.4462024277239495e-20
"1/(100000000000*10^(299/375))",3.6098481392420485e-20
"1/(100000000000*10^(99/125))",3.7812646998207886e-20
"1/(100000000000*10^(59/75))",3.960821114517281e-20
"1/(100000000000*10^(293/375))",4.1489039108924114e-20
"1/(100000000000*10^(97/125))",4.345917971081157e-20
"1/(100000000000*10^(289/375))",4.5522874033743574e-20
"1/(100000000000*10^(287/375))",4.7684564551883303e-20
"1/(100000000000*10^(19/25))",4.9948904693874697e-20
"1/(100000000000*10^(283/375))",5.232076886018757e-20
"1/(100000000000*10^(281/375))",5.480526291614304e-20
"1/(100000000000*10^(93/125))",5.740773518320952e-20
"1/(100000000000*10^(277/375))",6.013378795222903e-20
"1/(100000000000*10^(11/15))",6.298928954335884e-20
"1/(100000000000*10^(91/125))",6.59803869386878e-20
"1/(100000000000*10^(271/375))",6.911351901472556e-20
"1/(100000000000*10^(269/375))",7.239543040324312e-20
"1/(100000000000*10^(89/125))",7.583318601031074e-20
"1/(100000000000*10^(53/75))",7.943418622478083e-20
"1/(100000000000*10^(263/375))",8.320618284896078e-20
"1/(100000000000*10^(87/125))",8.715729578576419e-20
"1/(100000000000*10^(259/375))",9.12960305182663e-20
"1/(100000000000*10^(257/375))",9.563129641929091e-20
"1/(100000000000*10^(17/25))",1.0017242593044062e-19
"1/(100000000000*10^(253/375))",1.0492919465186072e-19
"1/(100000000000*10^(251/375))",1.0991184238598283e-19
"1/(100000000000*10^(83/125))",1.1513109518054336e-19
"1/(100000000000*10^(247/375))",1.2059818841833716e-19
"1/(100000000000*10^(49/75))",1.2632489100340453e-19
"1/(100000000000*10^(81/125))",1.3232353069571963e-19
"1/(100000000000*10^(241/375))",1.3860702064891698e-19
"1/(100000000000*10^(239/375))",1.4518888720818182e-19
"1/(100000000000*10^(79/125))",1.5208329902815035e-19
"1/(100000000000*10^(47/75))",1.5930509757348931e-19
"1/(100000000000*10^(233/375))",1.6686982906782925e-19
"1/(100000000000*10^(77/125))",1.7479377795981105e-19
"1/(100000000000*10^(229/375))",1.830940019783e-19
"1/(100000000000*10^(227/375))",1.917883688522224e-19
"1/(100000000000*10^(3/5))",2.008955947740744e-19
"1/(100000000000*10^(223/375))",2.1043528468990075e-19
"1/(100000000000*10^(221/375))",2.2042797450247697e-19
"1/(100000000000*10^(73/125))",2.308951752785427e-19
"1/(100000000000*10^(217/375))",2.418594195552504e-19
"1/(100000000000*10^(43/75))",2.533443098455209e-19
"1/(100000000000*10^(71/125))",2.653745694466991e-19
"1/(100000000000*10^(211/375))",2.779760956619175e-19
"1/(100000000000*10^(209/375))",2.911760155487065e-19
"1/(100000000000*10^(69/125))",3.0500274431488127e-19
"1/(100000000000*10^(41/75))",3.1948604648739693e-19
"1/(100000000000*10^(203/375))",3.346570999858598e-19
"1/(100000000000*10^(67/125))",3.5054856323862443e-19
"1/(100000000000*10^(199/375))",3.6719464548595214e-19
"1/(100000000000*10^(197/375))",3.846311804215593e-19
"1/(100000000000*10^(13/25))",4.0289570333111403e-19
"1/(100000000000*10^(193/375))",4.220275318937058e-19
"1/(100000000000*10^(191/375))",4.420678508202363e-19
"1/(100000000000*10^(63/125))",4.630598005109358e-19
"1/(100000000000*10^(187/375))",4.850485699228612e-19
"1/(100000000000*10^(37/75))",5.08081493847263e-19
"1/(100000000000*10^(61/125))",5.322081548062728e-19
"1/(100000000000*10^(181/375))",5.5748048978821e-19
