"1/1000000000000",6.085155955224229e-21
"1/(100000000000*10^(199/200))",6.35565920593882e-21
"1/(100000000000*10^(99/100))",6.6381871293463666e-21
"1/(100000000000*10^(197/200))",6.933274257852632e-21
"1/(100000000000*10^(49/50))",7.241478885416004e-21
"1/(100000000000*10^(39/40))",7.56338412381904e-21
"1/(100000000000*10^(97/100))",7.899599005894443e-21
"1/(100000000000*10^(193/200))",8.250759637792734e-21
"1/(100000000000*10^(24/25))",8.617530402471585e-21
"1/(100000000000*10^(191/200))",9.000605216683881e-21
"1/(100000000000*10^(19/20))",9.4007088438426e-21
"1/(100000000000*10^(189/200))",9.81859826524644e-21
"1/(100000000000*10^(47/50))",1.0255064112260539e-20
"1/(100000000000*10^(187/200))",1.0710932162161772e-20
"1/(100000000000*10^(93/100))",1.1187064900478976e-20
"1/(100000000000*10^(37/40))",1.1684363152783695e-20
"1/(100000000000*10^(23/25))",1.2203767789018912e-20
"1/(100000000000*10^(183/200))",1.2746261503590263e-20
"1/(100000000000*10^(91/100))",1.331287067458765e-20
"1/(100000000000*10^(181/200))",1.390466730565461e-20
"1/(100000000000*10^(9/10))",1.452277105417975e-20
"1/(100000000000*10^(179/200))",1.5168351349647225e-20
"1/(100000000000*10^(89/100))",1.584262960615403e-20
"1/(100000000000*10^(177/200))",1.6546881533280516e-20
"1/(100000000000*10^(22/25))",1.72824395496858e-20
"1/(100000000000*10^(7/8))",1.805069530399476e-20
"1/(100000000000*10^(87/100))",1.8853102307745774e-20
"1/(100000000000*10^(173/200))",1.9691178685381047e-20
"1/(100000000000*10^(43/50))",2.0566510046481896e-20
"1/(100000000000*10^(171/200))",2.1480752485683707e-20
"1/(100000000000*10^(17/20))",2.243563571594577e-20
"1/(100000000000*10^(169/200))",2.3432966341104413e-20
"1/(100000000000*10^(21/25))",2.4474631273900834e-20
"1/(100000000000*10^(167/200))",2.5562601305950262e-20
"1/(100000000000*10^(83/100))",2.6698934836407142e-20
"1/(100000000000*10^(33/40))",2.78857817663801e-20
"1/(100000000000*10^(41/50))",2.9125387566466026e-20
"1/(100000000000*10^(163/200))",3.042009752509701e-20
"1/(100000000000*10^(81/100))",3.1772361185739716e-20
"1/(100000000000*10^(161/200))",3.3184736981341484e-20
"1/(100000000000*10^(4/5))",3.4659897074790713e-20
"1/(100000000000*10^(159/200))",3.620063241455052e-20
"1/(100000000000*10^(79/100))",3.7809858015030454e-20
"1/(100000000000*10^(157/200))",3.949061847168601e-20
