"1/1000000000000",1.453655298222139e-26
"1/(100000000000*10^(149/150))",1.5404465032899316e-26
"1/(100000000000*10^(74/75))",1.632419619974826e-26
"1/(100000000000*10^(49/50))",1.7298840368604546e-26
"1/(100000000000*10^(73/75))",1.8331676147281089e-26
"1/(100000000000*10^(29/30))",1.94261778944841e-26
"1/(100000000000*10^(24/25))",2.0586027407216348e-26
"1/(100000000000*10^(143/150))",2.1815126305982836e-26
"1/(100000000000*10^(71/75))",2.3117609159461252e-26
"1/(100000000000*10^(47/50))",2.449785739278712e-26
"1/(100000000000*10^(14/15))",2.5960514026240243e-26
"1/(100000000000*10^(139/150))",2.751049929391161e-26
"1/(100000000000*10^(23/25))",2.915302719489022e-26
"1/(100000000000*10^(137/150))",3.089362303264707e-26
"1/(100000000000*10^(68/75))",3.273814200161645e-26
"1/(100000000000*10^(9/10))",3.469278888349822e-26
"1/(100000000000*10^(67/75))",3.676413891953764e-26
"1/(100000000000*10^(133/150))",3.895915992899487e-26
"1/(100000000000*10^(22/25))",4.128523574820851e-26
"1/(100000000000*10^(131/150))",4.375019106910013e-26
"1/(100000000000*10^(13/15))",4.6362317760673685e-26
"1/(100000000000*10^(43/50))",4.913040276205338e-26
"1/(100000000000*10^(64/75))",5.206375764088861e-26
"1/(100000000000*10^(127/150))",5.51722499165586e-26
"1/(100000000000*10^(21/25))",5.846633625354372e-26
"1/(100000000000*10^(5/6))",6.195709763662391e-26
"1/(100000000000*10^(62/75))",6.565627664622964e-26
"1/(100000000000*10^(41/50))",6.957631695933549e-26
"1/(100000000000*10^(61/75))",7.373040520877454e-26
"1/(100000000000*10^(121/150))",7.813251534178377e-26
"1/(100000000000*10^(4/5))",8.279745562699775e-26
"1/(100000000000*10^(119/150))",8.774091846801859e-26
"1/(100000000000*10^(59/75))",9.297953319112926e-26
"1/(100000000000*10^(39/50))",9.853092198472322e-26
"1/(100000000000*10^(58/75))",1.0441375917862593e-25
"1/(100000000000*10^(23/30))",1.1064783406271596e-25
"1/(100000000000*10^(19/25))",1.1725411745616518e-25
"1/(100000000000*10^(113/150))",1.242548322512252e-25
"1/(100000000000*10^(56/75))",1.3167352816886786e-25
"1/(100000000000*10^(37/50))",1.3953516097774698e-25
"1/(100000000000*10^(11/15))",1.4786617644296667e-25
"1/(100000000000*10^(109/150))",1.5669459928705316e-25
"1/(100000000000*10^(18/25))",1.6605012746238554e-25
"1/(100000000000*10^(107/150))",1.7596423205220593e-25
"1/(100000000000*10^(53/75))",1.864702631362724e-25
"1/(100000000000*10^(7/10))",1.976035619772693e-25
"1/(100000000000*10^(52/75))",2.0940157990536467e-25
"1/(100000000000*10^(103/150))",2.219040043008276e-25
"1/(100000000000*10^(17/25))",2.3515289209849994e-25
"1/(100000000000*10^(101/150))",2.4919281126322e-25
"1/(100000000000*10^(2/3))",2.640709907121012e-25
"1/(100000000000*10^(33/50))",2.7983747918800005e-25
"1/(100000000000*10^(49/75))",2.965453136186003e-25
"1/(100000000000*10^(97/150))",3.142506975274559e-25
"1/(100000000000*10^(16/25))",3.3301319009715867e-25
"1/(100000000000*10^(19/30))",3.5289590652061306e-25
"1/(100000000000*10^(47/75))",3.739657303143791e-25
"1/(100000000000*10^(31/50))",3.9629353830829467e-25
"1/(100000000000*10^(46/75))",4.1995443906820835e-25
"1/(100000000000*10^(91/150))",4.450280255538599e-25
"1/(100000000000*10^(3/5))",4.715986428618276e-25
"1/(100000000000*10^(89/150))",4.997556719541939e-25
"1/(100000000000*10^(44/75))",5.2959383032737725e-25
"1/(100000000000*10^(29/50))",5.612134906325383e-25
"1/(100000000000*10^(43/75))",5.947210183193784e-25
"1/(100000000000*10^(17/30))",6.302291294391276e-25
"1/(100000000000*10^(14/25))",6.67857269810332e-25
"1/(100000000000*10^(83/150))",7.077320168229261e-25
"1/(100000000000*10^(41/75))",7.499875052322112e-25
"1/(100000000000*10^(27/50))",7.94765878375074e-25
"1/(100000000000*10^(8/15))",8.422177663262955e-25
"1/(100000000000*10^(79/150))",8.92502792603408e-25
"1/(100000000000*10^(13/25))",9.457901111246261e-25
"1/(100000000000*10^(77/150))",1.00225897522611e-24
"1/(100000000000*10^(38/75))",1.0620993406526818e-24
"1/(100000000000*Sqrt[10])",1.125512504550405e-24
"1/(100000000000*10^(37/75))",1.1927117826105275e-24
"1/(100000000000*10^(73/150))",1.2639232266426344e-24
"1/(100000000000*10^(12/25))",1.339386384990869e-24
"1/(100000000000*10^(71/150))",1.4193551083511637e-24
"1/(100000000000*10^(7/15))",1.5040984037001962e-24
"1/(100000000000*10^(23/50))",1.5939013392085939e-24
"1/(100000000000*10^(34/75))",1.689066003182422e-24
"1/(100000000000*10^(67/150))",1.7899125202587418e-24
"1/(100000000000*10^(11/25))",1.8967801282736422e-24
"1/(100000000000*10^(13/30))",2.0100283194251818e-24
"1/(100000000000*10^(32/75))",2.130038049570053e-24
"1/(100000000000*10^(21/50))",2.257213019721875e-24
"1/(100000000000*10^(31/75))",2.391981034061982e-24
"1/(100000000000*10^(61/150))",2.5347954390309224e-24
"1/(100000000000*10^(2/5))",2.6861366483416175e-24
"1/(100000000000*10^(59/150))",2.8465137590441757e-24
"1/(100000000000*10^(29/75))",3.016466264078656e-24
"1/(100000000000*10^(19/50))",3.196565867076646e-24
"1/(100000000000*10^(28/75))",3.387418405516442e-24
"1/(100000000000*10^(11/30))",3.589665888701185e-24
"1/(100000000000*10^(9/25))",3.803988657415448e-24
"1/(100000000000*10^(53/150))",4.03110767252521e-24
"1/(100000000000*10^(26/75))",4.271786940219816e-24
"1/(100000000000*10^(17/50))",4.526836082054181e-24
"1/(100000000000*10^(1/3))",4.79711305843666e-24
"1/(100000000000*10^(49/150))",5.083527054724064e-24
"1/(100000000000*10^(8/25))",5.387041539632443e-24
"1/(100000000000*10^(47/150))",5.708677506251752e-24
"1/(100000000000*10^(23/75))",6.049516906566914e-24
"1/(100000000000*10^(3/10))",6.410706291038644e-24
"1/(100000000000*10^(22/75))",6.793460665487257e-24
"1/(100000000000*10^(43/150))",7.199067578253578e-24
"1/(100000000000*10^(7/25))",7.62889145138586e-24
"1/(100000000000*10^(41/150))",8.084378170422323e-24
"1/(100000000000*10^(4/15))",8.567059948208875e-24
"1/(100000000000*10^(13/50))",9.078560479113586e-24
"1/(100000000000*10^(19/75))",9.620600400975933e-24
"1/(100000000000*10^(37/150))",1.0195003083164473e-23
"1/(100000000000*10^(6/25))",1.0803700760213422e-23
"1/(100000000000*10^(7/30))",1.1448741031670864e-23
"1/(100000000000*10^(17/75))",1.213229375002373e-23
"1/(100000000000*10^(11/50))",1.2856658319869719e-23
"1/(100000000000*10^(16/75))",1.3624271432889744e-23
"1/(100000000000*10^(31/150))",1.443771526464091e-23
"1/(100000000000*10^(1/5))",1.5299726160742883e-23
"1/(100000000000*10^(29/150))",1.621320384167738e-23
"1/(100000000000*10^(14/75))",1.7181221157164737e-23
"1/(100000000000*10^(9/50))",1.8207034422930234e-23
"1/(100000000000*10^(13/75))",1.929409437463236e-23
"1/(100000000000*10^(1/6))",2.0446057775800507e-23
"1/(100000000000*10^(4/25))",2.1666799718830437e-23
"1/(100000000000*10^(23/150))",2.2960426660416717e-23
"1/(100000000000*10^(11/75))",2.4331290235272097e-23
"1/(100000000000*10^(7/50))",2.5784001894601632e-23
"1/(100000000000*10^(2/15))",2.732344841857445e-23
"1/(100000000000*10^(19/150))",2.8954808354974837e-23
"1/(100000000000*10^(3/25))",3.0683569439331466e-23
"1/(100000000000*10^(17/150))",3.2515547055123773e-23
"1/(100000000000*10^(8/75))",3.445690379616425e-23
"1/(100000000000*10^(1/10))",3.651417019696203e-23
"1/(100000000000*10^(7/75))",3.869426670080357e-23
"1/(100000000000*10^(13/150))",4.100452693944793e-23
"1/(100000000000*10^(2/25))",4.345272240274791e-23
"1/(100000000000*10^(11/150))",4.6047088581183196e-23
"1/(100000000000*10^(1/15))",4.8796352669245964e-23
"1/(100000000000*10^(3/50))",5.170976292287108e-23
"1/(100000000000*10^(4/75))",5.479711976966601e-23
"1/(100000000000*10^(7/150))",5.806880877659229e-23
"1/(100000000000*10^(1/25))",6.153583558599857e-23
"1/(100000000000*10^(1/30))",6.520986293752703e-23
"1/(100000000000*10^(2/75))",6.910324990043045e-23
"1/(100000000000*10^(1/50))",7.322909344827454e-23
"1/(100000000000*10^(1/75))",7.760127251587805e-23
"1/(100000000000*10^(1/150))",8.223449468669421e-23
"1/100000000000",8.714434566768555e-23
"1/(10000000000*10^(149/150))",9.234734171811991e-23
"1/(10000000000*10^(74/75))",9.786098520865395e-23
"1/(10000000000*10^(49/50))",1.0370382349759931e-22
"1/(10000000000*10^(73/75))",1.098955113224242e-22
"1/(10000000000*10^(29/30))",1.164568769163719e-22
"1/(10000000000*10^(24/25))",1.2340999207260271e-22
"1/(10000000000*10^(143/150))",1.307782463915513e-22
"1/(10000000000*10^(71/75))",1.3858642596125914e-22
"1/(10000000000*10^(47/50))",1.4686079673535312e-22
"1/(10000000000*10^(14/15))",1.5562919288914988e-22
"1/(10000000000*10^(139/150))",1.6492111045110363e-22
"1/(10000000000*10^(23/25))",1.7476780652456462e-22
"1/(10000000000*10^(137/150))",1.8520240443362402e-22
"1/(10000000000*10^(68/75))",1.9626000514674076e-22
"1/(10000000000*10^(9/10))",2.079778053529722e-22
"1/(10000000000*10^(67/75))",2.2039522258800435e-22
"1/(10000000000*10^(133/150))",2.3355402783089207e-22
"1/(10000000000*10^(22/25))",2.474984860175552e-22
"1/(10000000000*10^(131/150))",2.622755049436992e-22
"1/(10000000000*10^(13/15))",2.7793479305806e-22
"1/(10000000000*10^(43/50))",2.94529026676772e-22
"1/(10000000000*10^(64/75))",3.121140271813514e-22
"1/(10000000000*10^(127/150))",3.3074894879637397e-22
"1/(10000000000*10^(21/25))",3.5049647757850766e-22
"1/(10000000000*10^(5/6))",3.714230422862891e-22
"1/(10000000000*10^(62/75))",3.935990378399797e-22
"1/(10000000000*10^(41/50))",4.1709906212320244e-22
"1/(10000000000*10^(61/75))",4.420021669229396e-22
"1/(10000000000*10^(121/150))",4.683921238520243e-22
"1/(10000000000*10^(4/5))",4.963577061486651e-22
"1/(10000000000*10^(119/150))",5.259929873009545e-22
"1/(10000000000*10^(59/75))",5.5739765750089245e-22
"1/(10000000000*10^(39/50))",5.906773589924587e-22
"1/(10000000000*10^(58/75))",6.2594404144181e-22
"1/(10000000000*10^(23/30))",6.633163385250188e-22
"1/(10000000000*10^(19/25))",7.029199670001827e-22
"1/(10000000000*10^(113/150))",7.448881496063154e-22
"1/(10000000000*10^(56/75))",7.893620632116376e-22
"1/(10000000000*10^(37/50))",8.36491313718774e-22
"1/(10000000000*10^(11/15))",8.864344393244014e-22
"1/(10000000000*10^(109/150))",9.393594438262596e-22
"1/(10000000000*10^(18/25))",9.954443617715283e-22
"1/(10000000000*10^(107/150))",1.0548778573476483e-21
"1/(10000000000*10^(53/75))",1.11785985903024e-21
"1/(10000000000*10^(7/10))",1.1846022321229579e-21
"1/(10000000000*10^(52/75))",1.2553294914516935e-21
"1/(10000000000*10^(103/150))",1.3302795566105266e-21
"1/(10000000000*10^(17/25))",1.409704552300001e-21
"1/(10000000000*10^(101/150))",1.4938716564500076e-21
"1/(10000000000*10^(2/3))",1.5830639989802404e-21
"1/(10000000000*10^(33/50))",1.6775816142216054e-21
"1/(10000000000*10^(49/75))",1.7777424502024182e-21
"1/(10000000000*10^(97/150))",1.883883438194513e-21
"1/(10000000000*10^(16/25))",1.9963616261171422e-21
"1/(10000000000*10^(19/30))",2.115555379611328e-21
"1/(10000000000*10^(47/75))",2.2418656548249084e-21
"1/(10000000000*10^(31/50))",2.375717347189886e-21
