"1/1000000000000",5.262398504467895e-27
"1/(100000000000*10^(249/250))",5.4487244283850664e-27
"1/(100000000000*10^(124/125))",5.641647600666101e-27
"1/(100000000000*10^(247/250))",5.84140161030956e-27
"1/(100000000000*10^(123/125))",6.0482283170076734e-27
"1/(100000000000*10^(49/50))",6.2623781439870765e-27
"1/(100000000000*10^(122/125))",6.48411038121815e-27
"1/(100000000000*10^(243/250))",6.713693499360118e-27
"1/(100000000000*10^(121/125))",6.951405474822053e-27
"1/(100000000000*10^(241/250))",7.197534126333228e-27
"1/(100000000000*10^(24/25))",7.452377463430522e-27
"1/(100000000000*10^(239/250))",7.71624404728469e-27
"1/(100000000000*10^(119/125))",7.989453364302401e-27
"1/(100000000000*10^(237/250))",8.272336212956472e-27
"1/(100000000000*10^(118/125))",8.565235104312563e-27
"1/(100000000000*10^(47/50))",8.868504676737354e-27
"1/(100000000000*10^(117/125))",9.182512125290296e-27
"1/(100000000000*10^(233/250))",9.50763764631892e-27
"1/(100000000000*10^(116/125))",9.844274897795786e-27
"1/(100000000000*10^(231/250))",1.0192831475954799e-26
"1/(100000000000*10^(23/25))",1.0553729408803645e-26
"1/(100000000000*10^(229/250))",1.0927405667110119e-26
"1/(100000000000*10^(114/125))",1.1314312693480962e-26
"1/(100000000000*10^(227/250))",1.1714918950173747e-26
"1/(100000000000*10^(113/125))",1.2129709486305263e-26
"1/(100000000000*10^(9/10))",1.2559186525142954e-26
"1/(100000000000*10^(112/125))",1.300387007219065e-26
"1/(100000000000*10^(223/250))",1.346429854480492e-26
"1/(100000000000*10^(111/125))",1.3941029424104069e-26
"1/(100000000000*10^(221/250))",1.4434639929959383e-26
"1/(100000000000*10^(22/25))",1.4945727719885944e-26
"1/(100000000000*10^(219/250))",1.5474911612678924e-26
"1/(100000000000*10^(109/125))",1.6022832337671708e-26
"1/(100000000000*10^(217/250))",1.659015331052314e-26
"1/(100000000000*10^(108/125))",1.7177561436472989e-26
"1/(100000000000*10^(43/50))",1.778576794203835e-26
"1/(100000000000*10^(107/125))",1.841550923615795e-26
"1/(100000000000*10^(213/250))",1.9067547801827018e-26
"1/(100000000000*10^(106/125))",1.97426731193023e-26
"1/(100000000000*10^(211/250))",2.0441702621994936e-26
"1/(100000000000*10^(21/25))",2.1165482686208924e-26
"1/(100000000000*10^(209/250))",2.1914889655922913e-26
"1/(100000000000*10^(104/125))",2.2690830903856905e-26
"1/(100000000000*10^(207/250))",2.349424593010774e-26
"1/(100000000000*10^(103/125))",2.4326107499684408e-26
"1/(100000000000*10^(41/50))",2.5187422820319834e-26
"1/(100000000000*10^(102/125))",2.607923476198561e-26
"1/(100000000000*10^(203/250))",2.700262311958605e-26
"1/(100000000000*10^(101/125))",2.7958705920360725e-26
"1/(100000000000*10^(201/250))",2.894864077757779e-26
"1/(100000000000*10^(4/5))",2.9973626292158064e-26
"1/(100000000000*10^(199/250))",3.103490350392617e-26
